store_name,order_local_timezone,order_referenceid,finished_order_status,delivery_type,order_create_date,order_create_datetime,order_accepted_datetime,order_marked_ready_for_pickup,courier_arrive_datetime,courier_pickup_datetime,order_delivered_datetime,reject_reason,order_total_gross,order_total_net
Tibi Foods - Ikeja,Africa/Lagos,1947046,success,delivery,23/10/25,23/10/26 19:11,23/10/26 19:13,,23/10/26 19:43,23/10/26 19:44,23/10/26 19:52,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1947392,success,delivery,23/10/25,23/10/26 19:38,23/10/26 19:38,,23/10/26 19:51,23/10/26 19:54,23/10/26 20:33,,4400,4400
Tibi Foods - Ikeja,Africa/Lagos,1947490,success,delivery,23/10/25,23/10/26 19:47,23/10/26 19:48,23/10/26 19:57,23/10/26 19:57,23/10/26 20:01,23/10/26 20:33,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,1948666,success,delivery,23/10/24,23/10/27 9:27,23/10/27 9:27,23/10/27 9:38,23/10/27 9:41,23/10/27 9:44,23/10/27 10:04,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,1948681,success,delivery,23/10/24,23/10/27 9:28,23/10/27 9:34,,23/10/27 9:39,23/10/27 9:43,23/10/27 9:50,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,1949019,success,delivery,23/10/24,23/10/27 9:58,23/10/27 10:03,,23/10/27 10:07,23/10/27 10:11,23/10/27 10:30,,5200,5200
Tibi Foods - Ikeja,Africa/Lagos,1949054,success,delivery,23/10/24,23/10/27 10:01,23/10/27 10:02,,23/10/27 10:12,23/10/27 10:19,23/10/27 10:28,,5200,5200
Tibi Foods - Ikeja,Africa/Lagos,1950168,success,delivery,23/10/24,23/10/27 11:04,23/10/27 11:06,23/10/27 11:15,23/10/27 11:25,23/10/27 11:25,23/10/27 11:39,,12600,12600
Tibi Foods - Ikeja,Africa/Lagos,1952256,success,delivery,23/10/24,23/10/27 12:39,23/10/27 12:43,23/10/27 13:08,23/10/27 13:19,23/10/27 13:21,23/10/27 13:42,,5500,5500
Tibi Foods - Ikeja,Africa/Lagos,1954115,success,delivery,23/10/24,23/10/27 14:00,23/10/27 14:01,23/10/27 14:29,23/10/27 14:31,23/10/27 14:32,23/10/27 14:42,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1956902,success,delivery,23/10/24,23/10/27 16:23,23/10/27 16:23,23/10/27 16:35,23/10/27 16:43,23/10/27 16:47,23/10/27 17:05,,4700,4700
Tibi Foods - Ikeja,Africa/Lagos,1957046,success,delivery,23/10/24,23/10/27 16:31,23/10/27 16:34,23/10/27 16:46,23/10/27 16:54,23/10/27 17:10,23/10/27 17:36,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1957524,success,delivery,23/10/24,23/10/27 16:56,23/10/27 16:57,23/10/27 17:23,23/10/27 17:31,23/10/27 17:31,23/10/27 17:58,,12800,12800
Tibi Foods - Ikeja,Africa/Lagos,1958226,success,delivery,23/10/24,23/10/27 17:41,23/10/27 17:42,23/10/27 18:08,23/10/27 18:14,23/10/27 18:17,23/10/27 18:53,,6300,6300
Tibi Foods - Ikeja,Africa/Lagos,1959243,success,delivery,23/10/24,23/10/27 18:49,23/10/27 18:51,23/10/27 18:54,23/10/27 18:56,23/10/27 19:03,23/10/27 19:27,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1959670,success,delivery,23/10/24,23/10/27 19:19,23/10/27 19:20,,23/10/27 19:28,23/10/27 19:38,23/10/27 19:49,,8700,8700
Tibi Foods - Ikeja,Africa/Lagos,1961818,success,delivery,23/10/24,23/10/28 10:08,23/10/28 10:09,23/10/28 10:28,23/10/28 11:02,23/10/28 11:13,23/10/28 11:35,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1962303,success,delivery,23/10/24,23/10/28 10:44,23/10/28 10:45,23/10/28 11:03,23/10/28 11:13,23/10/28 11:16,23/10/28 11:38,,7400,7400
Tibi Foods - Ikeja,Africa/Lagos,1962346,success,delivery,23/10/24,23/10/28 10:48,23/10/28 10:50,,23/10/28 10:54,23/10/28 10:59,23/10/28 11:06,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1969204,success,delivery,23/10/24,23/10/28 16:50,23/10/28 16:51,,23/10/28 17:06,23/10/28 17:16,23/10/28 17:40,,8500,8500
Tibi Foods - Ikeja,Africa/Lagos,1969752,success,delivery,23/10/24,23/10/28 17:25,23/10/28 17:26,23/10/28 17:47,23/10/28 17:50,23/10/28 17:51,23/10/28 18:19,,4400,4400
Tibi Foods - Ikeja,Africa/Lagos,1969785,success,delivery,23/10/24,23/10/28 17:27,23/10/28 17:27,,23/10/28 17:34,23/10/28 17:57,23/10/28 18:16,,17700,17700
Tibi Foods - Ikeja,Africa/Lagos,1970999,success,delivery,23/10/24,23/10/28 18:54,23/10/28 18:56,23/10/28 19:14,23/10/28 19:23,23/10/28 19:33,23/10/28 19:50,,8500,8500
Tibi Foods - Ikeja,Africa/Lagos,1974442,success,delivery,23/10/24,23/10/29 11:40,23/10/29 11:41,23/10/29 11:50,23/10/29 11:51,23/10/29 12:12,23/10/29 12:15,,8200,8200
Tibi Foods - Ikeja,Africa/Lagos,1975044,success,delivery,23/10/24,23/10/29 12:22,23/10/29 12:24,,23/10/29 12:27,23/10/29 12:36,23/10/29 12:59,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1975910,success,delivery,23/10/24,23/10/29 13:11,23/10/29 13:12,23/10/29 13:35,23/10/29 13:46,23/10/29 13:48,23/10/29 14:06,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,1976013,success,delivery,23/10/24,23/10/29 13:16,23/10/29 13:21,,23/10/29 13:28,23/10/29 13:30,23/10/29 13:47,,4200,4200
Tibi Foods - Ikeja,Africa/Lagos,1976527,success,delivery,23/10/24,23/10/29 13:43,23/10/29 13:44,,23/10/29 13:55,23/10/29 13:57,23/10/29 14:35,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1978405,success,delivery,23/10/24,23/10/29 15:36,23/10/29 15:39,23/10/29 16:02,23/10/29 16:15,23/10/29 16:22,23/10/29 16:34,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1979333,success,delivery,23/10/24,23/10/29 16:35,23/10/29 16:37,23/10/29 16:49,23/10/29 16:56,23/10/29 17:02,23/10/29 17:17,,10200,10200
Tibi Foods - Ikeja,Africa/Lagos,1981560,success,delivery,23/10/24,23/10/29 19:18,23/10/29 19:18,23/10/29 19:25,23/10/29 19:29,23/10/29 19:32,23/10/29 19:50,,4000,4000
Tibi Foods - Ikeja,Africa/Lagos,1981577,success,delivery,23/10/23,23/10/29 19:19,23/10/29 19:21,23/10/29 19:33,23/10/29 19:50,23/10/29 19:50,23/10/29 20:10,,7500,7500
Tibi Foods - Ikeja,Africa/Lagos,1982992,success,delivery,23/10/23,23/10/30 10:04,23/10/30 10:04,,23/10/30 10:13,23/10/30 10:15,23/10/30 10:31,,7000,7000
Tibi Foods - Ikeja,Africa/Lagos,1983015,success,delivery,23/10/23,23/10/30 10:05,23/10/30 10:08,,23/10/30 10:14,23/10/30 10:21,23/10/30 10:33,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1983146,success,delivery,23/10/23,23/10/30 10:14,23/10/30 10:15,23/10/30 10:38,23/10/30 10:52,23/10/30 10:56,23/10/30 11:25,,14000,14000
Tibi Foods - Ikeja,Africa/Lagos,1983429,success,delivery,23/10/23,23/10/30 10:33,23/10/30 10:34,23/10/30 10:56,23/10/30 11:22,23/10/30 11:22,23/10/30 11:26,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1983598,success,delivery,23/10/23,23/10/30 10:44,23/10/30 10:45,23/10/30 11:08,23/10/30 11:11,23/10/30 11:17,23/10/30 11:43,,4700,4700
Tibi Foods - Ikeja,Africa/Lagos,1986558,success,delivery,23/10/23,23/10/30 13:20,23/10/30 13:44,,23/10/30 13:50,23/10/30 13:52,23/10/30 14:07,,7100,7100
Tibi Foods - Ikeja,Africa/Lagos,1986884,success,delivery,23/10/23,23/10/30 13:57,23/10/30 14:03,,23/10/30 14:08,23/10/30 14:13,23/10/30 14:29,,8700,8700
Tibi Foods - Ikeja,Africa/Lagos,1987249,success,delivery,23/10/23,23/10/30 14:08,23/10/30 14:09,23/10/30 14:28,23/10/30 14:31,23/10/30 14:33,23/10/30 14:59,,15000,15000
Tibi Foods - Ikeja,Africa/Lagos,1988112,success,delivery,23/10/23,23/10/30 14:49,23/10/30 14:49,,23/10/30 14:57,23/10/30 15:01,23/10/30 15:11,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1988195,success,delivery,23/10/23,23/10/30 14:54,23/10/30 14:58,23/10/30 15:09,23/10/30 15:17,23/10/30 15:20,23/10/30 15:40,,7500,7500
Tibi Foods - Ikeja,Africa/Lagos,1989684,success,delivery,23/10/23,23/10/30 16:23,23/10/30 16:24,,23/10/30 16:25,23/10/30 16:37,23/10/30 16:42,,2700,2700
Tibi Foods - Ikeja,Africa/Lagos,1993416,success,delivery,23/10/23,23/10/31 9:26,23/10/31 9:29,23/10/31 9:52,23/10/31 10:22,23/10/31 10:22,23/10/31 11:09,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1993768,success,delivery,23/10/23,23/10/31 10:03,23/10/31 10:03,23/10/31 10:13,23/10/31 10:30,23/10/31 10:31,23/10/31 10:43,,4000,4000
Tibi Foods - Ikeja,Africa/Lagos,1994745,success,delivery,23/10/23,23/10/31 11:02,23/10/31 11:02,23/10/31 11:22,23/10/31 11:27,23/10/31 11:29,23/10/31 11:52,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1998363,success,delivery,23/10/23,23/10/31 13:42,23/10/31 13:42,,23/10/31 13:46,23/10/31 13:59,23/10/31 14:12,,4000,4000
Tibi Foods - Ikeja,Africa/Lagos,1999306,success,delivery,23/10/23,23/10/31 14:23,23/10/31 14:25,,23/10/31 14:36,23/10/31 14:39,23/10/31 14:55,,8000,8000
Tibi Foods - Ikeja,Africa/Lagos,2002517,success,delivery,23/10/23,23/10/31 17:13,23/10/31 17:15,,23/10/31 17:19,23/10/31 17:27,23/10/31 17:36,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2007279,success,delivery,23/10/23,23/11/01 11:03,23/11/01 11:03,23/11/01 11:08,23/11/01 11:08,23/11/01 11:15,23/11/01 11:21,,2700,2700
Tibi Foods - Ikeja,Africa/Lagos,2008879,success,delivery,23/10/22,23/11/01 12:17,23/11/01 12:18,23/11/01 12:41,23/11/01 12:50,23/11/01 12:50,23/11/01 13:04,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2009291,success,delivery,23/10/22,23/11/01 12:32,23/11/01 12:33,,23/11/01 12:38,23/11/01 12:53,23/11/01 13:04,,10800,10800
Tibi Foods - Ikeja,Africa/Lagos,2010309,success,delivery,23/10/22,23/11/01 13:11,23/11/01 13:12,23/11/01 13:21,23/11/01 13:43,23/11/01 13:43,23/11/01 13:48,,6700,6700
Tibi Foods - Ikeja,Africa/Lagos,2011744,success,delivery,23/10/22,23/11/01 14:06,23/11/01 14:10,,23/11/01 14:24,23/11/01 14:30,23/11/01 14:38,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2016110,success,delivery,23/10/22,23/11/01 17:44,23/11/01 17:46,,23/11/01 17:55,23/11/01 18:04,23/11/01 18:24,,7300,7300
Tibi Foods - Ikeja,Africa/Lagos,2016528,success,delivery,23/10/22,23/11/01 18:11,23/11/01 18:27,23/11/01 18:50,23/11/01 18:57,23/11/01 19:05,23/11/01 19:30,,6500,6500
Tibi Foods - Ikeja,Africa/Lagos,2019699,success,delivery,23/10/22,23/11/02 9:43,23/11/02 10:40,,23/11/02 10:52,23/11/02 10:52,,,11100,11100
Tibi Foods - Ikeja,Africa/Lagos,2021956,success,delivery,23/10/22,23/11/02 11:46,23/11/02 11:49,,23/11/02 12:05,23/11/02 12:05,23/11/02 12:27,,5700,5700
Tibi Foods - Ikeja,Africa/Lagos,2023486,success,delivery,23/10/22,23/11/02 12:49,23/11/02 12:51,,23/11/02 12:59,23/11/02 13:06,23/11/02 13:31,,5200,5200
Tibi Foods - Ikeja,Africa/Lagos,2023922,success,delivery,23/10/22,23/11/02 13:07,23/11/02 13:08,,23/11/02 13:11,23/11/02 13:22,23/11/02 13:32,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,2025104,success,delivery,23/10/22,23/11/02 13:52,23/11/02 13:53,,23/11/02 14:11,23/11/02 14:19,23/11/02 14:33,,4400,4400
Tibi Foods - Ikeja,Africa/Lagos,2025287,success,delivery,23/10/22,23/11/02 14:00,23/11/02 14:00,,23/11/02 14:11,23/11/02 14:19,23/11/02 14:52,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2026188,success,delivery,23/10/22,23/11/02 14:38,23/11/02 14:38,23/11/02 14:49,23/11/02 14:59,23/11/02 15:01,23/11/02 15:19,,2700,2700
Tibi Foods - Ikeja,Africa/Lagos,2026784,success,delivery,23/10/22,23/11/02 15:33,23/11/02 15:33,23/11/02 15:41,23/11/02 15:51,23/11/02 15:57,23/11/02 16:12,,5200,5200
Tibi Foods - Ikeja,Africa/Lagos,2026924,success,delivery,23/10/22,23/11/02 15:36,23/11/02 15:39,23/11/02 16:02,23/11/02 16:11,23/11/02 16:12,23/11/02 16:45,,9100,9100
Tibi Foods - Ikeja,Africa/Lagos,2028224,success,delivery,23/10/22,23/11/02 16:35,23/11/02 16:37,,23/11/02 16:42,23/11/02 16:48,23/11/02 17:05,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2030518,success,delivery,23/10/22,23/11/02 18:42,23/11/02 18:44,,23/11/02 18:45,23/11/02 18:53,23/11/02 19:17,,8300,8300
Tibi Foods - Ikeja,Africa/Lagos,2031202,success,delivery,23/10/22,23/11/02 19:23,23/11/02 19:30,23/11/02 19:45,23/11/02 19:40,23/11/02 19:51,23/11/02 19:53,,8200,8200
Tibi Foods - Ikeja,Africa/Lagos,2033368,success,delivery,23/10/22,23/11/03 9:59,23/11/03 9:59,23/11/03 10:08,23/11/03 10:13,23/11/03 10:16,23/11/03 10:41,,2700,2700
Tibi Foods - Ikeja,Africa/Lagos,2033446,success,delivery,23/10/21,23/11/03 10:05,23/11/03 10:05,,23/11/03 10:11,23/11/03 10:16,23/11/03 10:35,,5200,5200
Tibi Foods - Ikeja,Africa/Lagos,2034292,success,delivery,23/10/21,23/11/03 10:51,23/11/03 10:58,23/11/03 11:09,23/11/03 11:25,23/11/03 11:34,23/11/03 11:47,,2700,2700
Tibi Foods - Ikeja,Africa/Lagos,2034302,success,delivery,23/10/21,23/11/03 10:52,23/11/03 10:53,23/11/03 11:09,23/11/03 10:57,23/11/03 11:03,,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2035755,success,delivery,23/10/21,23/11/03 11:59,23/11/03 12:03,23/11/03 12:08,23/11/03 12:13,23/11/03 12:18,23/11/03 12:37,,5200,5200
Tibi Foods - Ikeja,Africa/Lagos,2037128,success,delivery,23/10/21,23/11/03 12:59,23/11/03 13:00,23/11/03 13:05,23/11/03 13:07,23/11/03 13:10,23/11/03 13:15,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2037366,success,delivery,23/10/21,23/11/03 13:07,23/11/03 13:08,23/11/03 13:18,23/11/03 13:21,23/11/03 13:21,23/11/03 13:44,,10400,10400
Tibi Foods - Ikeja,Africa/Lagos,2039500,success,delivery,23/10/21,23/11/03 14:28,23/11/03 14:30,,23/11/03 14:40,23/11/03 14:54,23/11/03 15:16,,11000,11000
Tibi Foods - Ikeja,Africa/Lagos,2039850,success,delivery,23/10/21,23/11/03 14:45,23/11/03 14:47,23/11/03 14:58,23/11/03 15:18,23/11/03 15:23,23/11/03 15:46,,4400,4400
Tibi Foods - Ikeja,Africa/Lagos,2042640,success,delivery,23/10/21,23/11/03 17:11,23/11/03 17:12,23/11/03 17:28,23/11/03 17:52,23/11/03 17:56,23/11/03 18:06,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2043442,success,delivery,23/10/21,23/11/03 17:57,23/11/03 17:59,,23/11/03 18:02,23/11/03 18:09,23/11/03 18:29,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2043550,success,delivery,23/10/21,23/11/03 18:04,23/11/03 18:05,,23/11/03 18:13,23/11/03 18:34,23/11/03 18:55,,5600,5600
Tibi Foods - Ikeja,Africa/Lagos,2043998,success,delivery,23/10/21,23/11/03 18:32,23/11/03 18:33,23/11/03 18:40,23/11/03 18:44,23/11/03 18:46,23/11/03 19:24,,6500,6500
Tibi Foods - Ikeja,Africa/Lagos,2044182,success,delivery,23/10/21,23/11/03 18:43,23/11/03 18:45,,23/11/03 18:50,23/11/03 18:58,23/11/03 19:16,,6700,6700
Tibi Foods - Ikeja,Africa/Lagos,2047019,success,delivery,23/10/21,23/11/04 9:56,23/11/04 9:57,,23/11/04 10:13,23/11/04 10:19,23/11/04 10:30,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2047936,success,delivery,23/10/21,23/11/04 11:01,23/11/04 11:03,,23/11/04 11:20,23/11/04 11:26,23/11/04 11:41,,16500,16500
Tibi Foods - Ikeja,Africa/Lagos,2048779,success,delivery,23/10/21,23/11/04 11:45,23/11/04 11:46,,23/11/04 11:47,23/11/04 11:59,23/11/04 12:06,,6200,6200
Tibi Foods - Ikeja,Africa/Lagos,2050965,success,delivery,23/10/21,23/11/04 13:35,23/11/04 13:36,,23/11/04 13:53,23/11/04 13:54,23/11/04 14:26,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2052695,success,delivery,23/10/21,23/11/04 15:06,23/11/04 15:08,,23/11/04 15:26,23/11/04 15:35,23/11/04 15:57,,8500,8500
Tibi Foods - Ikeja,Africa/Lagos,2053448,success,delivery,23/10/21,23/11/04 15:47,23/11/04 15:48,23/11/04 15:52,23/11/04 15:59,23/11/04 16:10,23/11/04 16:44,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2060246,success,delivery,23/10/21,23/11/05 11:26,23/11/05 11:26,23/11/05 11:45,23/11/05 11:30,23/11/05 11:44,,,12500,12500
Tibi Foods - Ikeja,Africa/Lagos,2064987,success,delivery,23/10/21,23/11/05 16:01,23/11/05 16:04,,23/11/05 16:09,23/11/05 16:20,23/11/05 16:34,,10200,10200
Tibi Foods - Ikeja,Africa/Lagos,2066878,success,delivery,23/10/21,23/11/05 18:04,23/11/05 18:04,,23/11/05 18:11,23/11/05 18:14,23/11/05 18:45,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,2068158,success,delivery,23/10/21,23/11/05 19:39,23/11/05 19:41,,23/11/05 19:42,23/11/05 19:55,23/11/05 20:07,,7500,7500
Tibi Foods - Ikeja,Africa/Lagos,2071031,success,delivery,23/10/20,23/11/06 11:41,23/11/06 11:42,23/11/06 12:02,23/11/06 11:58,23/11/06 12:09,23/11/06 12:25,,2800,2800
Tibi Foods - Ikeja,Africa/Lagos,2075659,success,delivery,23/10/20,23/11/06 15:16,23/11/06 15:17,,23/11/06 15:26,23/11/06 15:36,23/11/06 15:46,,9300,9300
Tibi Foods - Ikeja,Africa/Lagos,2076879,success,delivery,23/10/20,23/11/06 16:23,23/11/06 16:23,,23/11/06 16:33,23/11/06 16:34,23/11/06 17:06,,6200,6200
Tibi Foods - Ikeja,Africa/Lagos,2077304,success,delivery,23/10/20,23/11/06 16:49,23/11/06 16:50,23/11/06 16:54,23/11/06 16:56,23/11/06 16:59,23/11/06 17:29,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,2079042,success,delivery,23/10/20,23/11/06 19:09,23/11/06 19:10,,23/11/06 19:21,23/11/06 19:24,23/11/06 19:35,,6200,6200
Tibi Foods - Ikeja,Africa/Lagos,2079375,success,delivery,23/10/20,23/11/06 19:36,23/11/06 19:40,23/11/06 19:50,23/11/06 19:58,23/11/06 20:11,23/11/06 20:36,,10200,10200
Tibi Foods - Ikeja,Africa/Lagos,2080775,success,delivery,23/10/20,23/11/07 9:39,23/11/07 9:43,23/11/07 10:05,23/11/07 10:09,23/11/07 10:18,23/11/07 10:29,,2700,2700
Tibi Foods - Ikeja,Africa/Lagos,2081114,success,delivery,23/10/20,23/11/07 10:06,23/11/07 10:07,23/11/07 10:35,23/11/07 10:38,23/11/07 10:40,23/11/07 10:53,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2083437,success,delivery,23/10/20,23/11/07 12:04,23/11/07 12:05,23/11/07 12:26,23/11/07 12:46,23/11/07 12:47,23/11/07 13:16,,7000,7000
Tibi Foods - Ikeja,Africa/Lagos,2084992,success,delivery,23/10/20,23/11/07 13:08,23/11/07 13:09,23/11/07 13:15,23/11/07 13:23,23/11/07 13:27,23/11/07 13:41,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,2086930,success,delivery,23/10/20,23/11/07 14:29,23/11/07 14:30,23/11/07 14:48,23/11/07 14:48,23/11/07 14:51,23/11/07 15:10,,6000,6000
Tibi Foods - Ikeja,Africa/Lagos,2088350,success,delivery,23/10/20,23/11/07 15:38,23/11/07 15:39,,23/11/07 15:53,23/11/07 15:55,23/11/07 16:11,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2094414,success,delivery,23/10/20,23/11/08 10:17,23/11/08 10:20,,23/11/08 10:27,23/11/08 10:29,23/11/08 10:39,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2094710,success,delivery,23/10/20,23/11/08 10:35,23/11/08 10:35,,23/11/08 10:38,23/11/08 10:45,23/11/08 11:02,,5500,5500
Tibi Foods - Ikeja,Africa/Lagos,2095743,success,delivery,23/10/19,23/11/08 11:25,23/11/08 11:28,23/11/08 11:50,23/11/08 12:05,23/11/08 12:07,23/11/08 12:22,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2098176,success,delivery,23/10/19,23/11/08 13:06,23/11/08 13:08,23/11/08 13:25,23/11/08 13:27,23/11/08 13:30,23/11/08 13:51,,7300,7300
Tibi Foods - Ikeja,Africa/Lagos,2102737,success,delivery,23/10/19,23/11/08 16:31,23/11/08 16:32,,23/11/08 16:37,23/11/08 16:43,23/11/08 16:54,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2104668,success,delivery,23/10/19,23/11/08 18:33,23/11/08 18:33,,23/11/08 18:42,23/11/08 18:42,23/11/08 19:00,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,2108538,success,delivery,23/10/19,23/11/09 9:28,23/11/09 9:31,23/11/09 9:38,23/11/09 9:33,23/11/09 9:39,23/11/09 9:47,,2700,2700
Tibi Foods - Ikeja,Africa/Lagos,2108799,success,delivery,23/10/19,23/11/09 9:50,23/11/09 9:51,,23/11/09 9:55,23/11/09 10:01,23/11/09 10:17,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2109800,success,delivery,23/10/19,23/11/09 10:48,23/11/09 10:50,,23/11/09 11:05,23/11/09 11:09,23/11/09 11:22,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,2109820,success,delivery,23/10/19,23/11/09 10:49,23/11/09 10:51,23/11/09 11:05,23/11/09 11:18,23/11/09 11:22,23/11/09 11:59,,6500,6500
Tibi Foods - Ikeja,Africa/Lagos,2114639,success,delivery,23/10/19,23/11/09 14:00,23/11/09 14:02,,23/11/09 14:11,23/11/09 14:14,23/11/09 14:33,,5700,5700
Tibi Foods - Ikeja,Africa/Lagos,2115285,success,delivery,23/10/19,23/11/09 14:24,23/11/09 14:25,,23/11/09 14:32,23/11/09 14:39,23/11/09 14:52,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2115383,success,delivery,23/10/19,23/11/09 14:28,23/11/09 14:29,23/11/09 14:41,23/11/09 14:48,23/11/09 14:53,23/11/09 15:03,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2115912,success,delivery,23/10/19,23/11/09 14:47,23/11/09 14:48,,23/11/09 14:55,23/11/09 14:58,23/11/09 15:17,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2117318,success,delivery,23/10/19,23/11/09 15:50,23/11/09 15:55,,23/11/09 16:04,23/11/09 16:12,23/11/09 16:35,,12500,12500
Tibi Foods - Ikeja,Africa/Lagos,2118487,success,delivery,23/10/19,23/11/09 16:53,23/11/09 17:03,23/11/09 17:29,23/11/09 17:34,23/11/09 17:37,23/11/09 18:04,,7700,7700
Tibi Foods - Ikeja,Africa/Lagos,2119139,success,delivery,23/10/19,23/11/09 17:31,23/11/09 17:41,,23/11/09 17:57,23/11/09 18:00,23/11/09 18:13,,3500,3500
Tibi Foods - Ikeja,Africa/Lagos,2119276,success,delivery,23/10/19,23/11/09 17:38,23/11/09 17:45,23/11/09 17:53,23/11/09 17:53,23/11/09 17:57,23/11/09 18:19,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,2119923,success,delivery,23/10/19,23/11/09 18:22,23/11/09 18:25,,23/11/09 18:34,23/11/09 18:39,23/11/09 19:04,,9000,9000
Tibi Foods - Ikeja,Africa/Lagos,2120912,success,delivery,23/10/19,23/11/09 19:14,23/11/09 19:15,,23/11/09 19:24,23/11/09 19:27,23/11/09 19:38,,6200,6200
Tibi Foods - Ikeja,Africa/Lagos,2125044,success,delivery,23/10/19,23/11/10 11:27,23/11/10 11:32,,23/11/10 11:36,23/11/10 12:06,23/11/10 12:26,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,2125097,success,delivery,23/10/19,23/11/10 11:30,23/11/10 11:32,,23/11/10 11:39,23/11/10 12:00,23/11/10 12:42,,8500,8500
Tibi Foods - Ikeja,Africa/Lagos,2125148,success,delivery,23/10/19,23/11/10 11:32,23/11/10 11:35,23/11/10 11:56,23/11/10 12:09,23/11/10 12:10,23/11/10 12:28,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2126099,success,delivery,23/10/19,23/11/10 12:10,23/11/10 12:14,,23/11/10 12:33,23/11/10 12:40,23/11/10 12:59,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,2126896,success,delivery,23/10/19,23/11/10 12:52,23/11/10 12:54,23/11/10 13:17,23/11/10 13:28,23/11/10 13:28,23/11/10 13:49,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,2127384,success,delivery,23/10/18,23/11/10 13:08,23/11/10 13:10,,23/11/10 13:18,23/11/10 13:32,23/11/10 14:01,,7000,7000
Tibi Foods - Ikeja,Africa/Lagos,2130232,success,delivery,23/10/18,23/11/10 15:00,23/11/10 15:02,,23/11/10 15:13,23/11/10 15:18,23/11/10 15:37,,9300,9300
Tibi Foods - Ikeja,Africa/Lagos,2130430,success,delivery,23/10/18,23/11/10 15:09,23/11/10 15:11,23/11/10 15:21,23/11/10 15:38,23/11/10 15:42,23/11/10 16:06,,7500,7500
Tibi Foods - Ikeja,Africa/Lagos,2130531,success,delivery,23/10/18,23/11/10 15:15,23/11/10 15:15,,23/11/10 15:26,23/11/10 15:31,23/11/10 16:02,,5500,5500
Tibi Foods - Ikeja,Africa/Lagos,2131449,success,delivery,23/10/18,23/11/10 15:58,23/11/10 16:02,,23/11/10 16:11,23/11/10 16:33,23/11/10 16:42,,6500,6500
Tibi Foods - Ikeja,Africa/Lagos,2132291,success,delivery,23/10/18,23/11/10 16:41,23/11/10 16:41,,23/11/10 16:43,23/11/10 17:06,23/11/10 17:28,,6700,6700
Tibi Foods - Ikeja,Africa/Lagos,2133291,success,delivery,23/10/18,23/11/10 17:33,23/11/10 17:37,,23/11/10 17:44,23/11/10 17:50,23/11/10 18:26,,3700,3700
Tibi Foods - Ikeja,Africa/Lagos,2133817,success,delivery,23/10/18,23/11/10 18:05,23/11/10 18:07,23/11/10 18:20,23/11/10 18:25,23/11/10 18:26,23/11/10 18:56,,7500,7500
